powertrain,vehicle_type,year,make,model,trim,class,msrp,range,mpg,mpge,kwhp100mi,gal100mi,phev_uf
conventional,pickup,2006,chevrolet,silverado 1500,lt1,pickup,27073.469387755104,NA,0,0,NA,0,0
conventional,pickup,2006,chevrolet,silverado 1500,lt2,pickup,27073.469387755104,NA,0,0,NA,0,0
conventional,pickup,2006,chevrolet,silverado 1500,lt3,pickup,27073.469387755104,NA,0,0,NA,0,0
conventional,pickup,2006,chevrolet,silverado 1500,ss,pickup,27073.469387755104,NA,0,0,NA,0,0
conventional,pickup,2006,chevrolet,silverado 1500,work truck,pickup,27073.469387755104,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,fx4,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,harley-davidson,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,king ranch,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,lariat,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,standard,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,stx,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,unknown,NA,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,xl,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,ford,f-150,xlt,pickup,30208.666666666664,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,sl1,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,sl2,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,sle,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,sle1,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,sle2,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,slt,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,standard,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,gmc,sierra 1500,work truck,pickup,27701.530612244896,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,le,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,nismo,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,s,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,se,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,sl,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,sv,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,unknown,NA,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,nissan,frontier,xe,pickup,22673.684210526317,NA,0,0,NA,0,0
conventional,pickup,2006,ram,ram 1500 pickup,laramie,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2006,ram,ram 1500 pickup,slt,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2006,ram,ram 1500 pickup,sport,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2006,ram,ram 1500 pickup,st,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2006,ram,ram 1500 pickup,trx4 off road,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2006,toyota,tacoma,base,pickup,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tacoma,prerunner,pickup,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tacoma,s-runner,pickup,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tacoma,sr,pickup,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tacoma,unknown,NA,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tacoma,x-runner,pickup,20430.555555555555,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,base,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,darrell waltrip,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,limited,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,sr5,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,tundra grade,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,unknown,NA,26263.25,NA,0,0,NA,0,0
conventional,pickup,2006,toyota,tundra,work truck,pickup,26263.25,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,1lt,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,ls,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,lt,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,unknown,NA,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,work truck,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,z85,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,colorado,z85 ls,pickup,17925.909090909092,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,1lt,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,2lt,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,classic,pickup,27336.73469387755,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,ls,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,lt,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,lt1,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,lt2,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,lt3,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,ltz,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,work truck,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,silverado 1500,work truck 1wt,pickup,28284.285714285714,NA,0,0,NA,0,0
conventional,pickup,2007,chevrolet,tahoe,lt,suv,36513.75,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,fx2,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,fx4,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,harley-davidson,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,king ranch,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,lariat,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,stx,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,xl,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,ford,f-150,xlt,pickup,29508.203125,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,1sa,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,base,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sl,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sl1,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sl2,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sle,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sle1,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,sle2,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,slt,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,standard,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,gmc,sierra 1500,work truck,pickup,28966.477272727272,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,le,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,nismo,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,s,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,se,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,sl,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,sv,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,unknown,NA,23126,NA,0,0,NA,0,0
conventional,pickup,2007,nissan,frontier,xe,pickup,23126,NA,0,0,NA,0,0
conventional,pickup,2007,ram,ram 1500 pickup,laramie,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2007,ram,ram 1500 pickup,slt,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2007,ram,ram 1500 pickup,sport,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2007,ram,ram 1500 pickup,st,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2007,ram,ram 1500 pickup,trx4 off road,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2007,toyota,tacoma,base,pickup,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tacoma,prerunner,pickup,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tacoma,sr,pickup,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tacoma,unknown,NA,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tacoma,v6,pickup,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tacoma,x-runner,pickup,20630.555555555555,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,base,pickup,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,limited,pickup,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,sr,pickup,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,sr5,pickup,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,tundra grade,pickup,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2007,toyota,tundra,unknown,NA,30348.870967741936,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,1lt,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,2lt,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,ls,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,lt,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,unknown,NA,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,work truck,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,z85,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,colorado,z85 ls,pickup,19425.714285714286,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,1lt,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,2lt,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,ls,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,lt,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,ltz,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,work truck,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,chevrolet,silverado 1500,work truck 1wt,pickup,28859.204545454544,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,60th anniversary,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,fx2,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,fx4,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,harley-davidson,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,king ranch,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,lariat,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,limited,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,stx,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,xl,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,ford,f-150,xlt,pickup,30393.456790123455,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,1sa,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,base,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,sl,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,sle,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,sle1,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,sle2,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,slt,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,standard,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,gmc,sierra 1500,work truck,pickup,29543.58695652174,NA,0,0,NA,0,0
conventional,pickup,2008,jeep,wrangler unlimited,suv,suv,25216.25,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,le,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,nismo,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,s,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,se,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,sl,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,sv,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,unknown,NA,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,nissan,frontier,xe,pickup,23656.92307692308,NA,0,0,NA,0,0
conventional,pickup,2008,ram,ram 1500 pickup,laramie,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2008,ram,ram 1500 pickup,slt,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2008,ram,ram 1500 pickup,st,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2008,ram,ram 1500 pickup,sxt,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2008,ram,ram 1500 pickup,unknown,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2008,toyota,tacoma,base,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,prerunner,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,s-runner,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,sr,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,unknown,NA,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,v6,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tacoma,x-runner,pickup,20730.555555555555,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,base,pickup,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,limited,pickup,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,sr,pickup,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,sr5,pickup,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,tundra grade,pickup,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2008,toyota,tundra,unknown,NA,29786.818181818184,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,1lt,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,lt,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,unknown,NA,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,vl,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,work truck,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,z85,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,colorado,z85 ls,pickup,21250.833333333332,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,1lt,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,4x4,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,ls,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,lt,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,ltz,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,work truck,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,chevrolet,silverado 1500,work truck 1wt,pickup,30361.216216216217,NA,0,0,NA,0,0
conventional,pickup,2009,ford,f-150,stx,pickup,32015.390625,NA,0,0,NA,0,0
conventional,pickup,2009,ford,f-150,xl,pickup,32015.390625,NA,0,0,NA,0,0
conventional,pickup,2009,ford,f-150,xlt,pickup,32015.390625,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,1sa,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,base,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,sl,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,sle,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,sle1,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,slt,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,gmc,sierra 1500,work truck,pickup,31240.641025641024,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,le,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,pro-4x,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,se,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,sl,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,sv,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,unknown,NA,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,nissan,frontier,xe,pickup,24453.703703703704,NA,0,0,NA,0,0
conventional,pickup,2009,ram,ram 1500 pickup,st,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2009,toyota,tacoma,base,pickup,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tacoma,prerunner,pickup,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tacoma,prerunner v6,pickup,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tacoma,sr,pickup,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tacoma,unknown,NA,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tacoma,x-runner,pickup,21925.555555555555,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tundra,base,pickup,29791,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tundra,limited,pickup,29791,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tundra,sr5,pickup,29791,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tundra,tundra grade,pickup,29791,NA,0,0,NA,0,0
conventional,pickup,2009,toyota,tundra,v8,pickup,29791,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,1lt,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,2lt,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,3lt,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,colorado,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,lt,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,unknown,NA,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,work,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,work truck,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,work truck crew cab 4wd,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,z85,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,colorado,z85 ls,pickup,23546.25,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,silverado 1500,work truck,pickup,30806.93548387097,NA,0,0,NA,0,0
conventional,pickup,2010,chevrolet,silverado 1500,work truck 1wt,pickup,30806.93548387097,NA,0,0,NA,0,0
conventional,pickup,2010,ford,f-150,fx2,pickup,34036.078431372545,NA,0,0,NA,0,0
conventional,pickup,2010,ford,f-150,stx,pickup,34036.078431372545,NA,0,0,NA,0,0
conventional,pickup,2010,ford,f-150,svt raptor,pickup,34036.078431372545,NA,0,0,NA,0,0
conventional,pickup,2010,ford,f-150,xl,pickup,34036.078431372545,NA,0,0,NA,0,0
conventional,pickup,2010,ford,f-150,xlt,pickup,34036.078431372545,NA,0,0,NA,0,0
conventional,pickup,2010,gmc,sierra 1500,base,pickup,31910.454545454544,NA,0,0,NA,0,0
conventional,pickup,2010,gmc,sierra 1500,work truck,pickup,31910.454545454544,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,le,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,pro-4x,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,s,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,se,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,sl,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,sv,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,unknown,NA,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,nissan,frontier,xe,pickup,24533.703703703704,NA,0,0,NA,0,0
conventional,pickup,2010,ram,ram 1500 pickup,lt,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2010,ram,ram 1500 pickup,st,NA,NA,NA,NA,NA,NA,NA,NA
conventional,pickup,2010,toyota,tacoma,base,pickup,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tacoma,prerunner,pickup,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tacoma,sr,pickup,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tacoma,unknown,NA,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tacoma,v6,pickup,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tacoma,x-runner,pickup,22100.555555555555,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tundra,base,pickup,31241.973684210527,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tundra,limited,pickup,31241.973684210527,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tundra,sr,pickup,31241.973684210527,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tundra,sr5,pickup,31241.973684210527,NA,0,0,NA,0,0
conventional,pickup,2010,toyota,tundra,tundra grade,pickup,31241.973684210527,NA,0,0,NA,0,0
conventional,pickup,2011,chevrolet,colorado,1lt,pickup,23706.25,NA,18.9870125,0,NA,0,0
